aleve-d sinus & cold,sinus products, 'nasal and sinus congestion (promotes sinus drainage and restores freer breathing through the nose)\xc2\xa0'
aleve-d sinus & cold,sinus products, 'fever\xc2\xa0'
nasalcrom,"decongestants, nasal (spray)",'runny/itchy nose'
nasalcrom,"decongestants, nasal (spray)", 'sneezing'
nasalcrom,"decongestants, nasal (spray)", 'allergic stuffy nose'
sinex ultra fine mist,"decongestants, nasal (spray)",nasal decongestant
nexafed,"decongestants, oral (abuse-deterrent)",'for the temporary relief of nasal congestion due to the common cold
nexafed,"decongestants, oral (abuse-deterrent)", hay fever or other upper respiratory allergies'
nexafed,"decongestants, oral (abuse-deterrent)", 'helps decongest sinus openings and passages; temporarily relieves sinus congestion and pressure'
zephrex-d,"decongestants, oral (abuse-deterrent)",'temporarily relieves nasal congestion due to the common cold
zephrex-d,"decongestants, oral (abuse-deterrent)", hay fever
zephrex-d,"decongestants, oral (abuse-deterrent)", or other upper respiratory allergies'
zephrex-d,"decongestants, oral (abuse-deterrent)", 'temporarily relieves sinus congestion and pressure'
chestal,homeopathic cough products,'temporary relieves cough due to minor throat and bronchial irritation as may occur with a cold.'
chestal,homeopathic cough products, 'helps loosen phlegms (mucus) and thin bronchial secretions to make coughs more productive.'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",'temporarily relieves these common cold/flu symptoms:
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",minor aches and pains
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",headache
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",sore throat
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",nasal congestion
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",runny nose and sneezing
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",cough
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime",sinus congestion and pressure'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'minor aches and pains'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'headache'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'sore throat'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'nasal congestion'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'runny nose and sneezing'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'cough'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'sinus congestion and pressure'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'helps clear nasal passages'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'relieves cough to help you sleep'
tylenol cold multi-symptom nighttime,"cough/cold/flu combinations, nighttime", 'temporarily reduces fever'
triaminic,children's cough/cold combinations,'temporarily relieves nasal and sinus congestion due to a cold
triaminic,children's cough/cold combinations, hay fever or other respiratory allergies'
triaminic,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever
triaminic,children's cough/cold combinations, or other respiratory allergies:
triaminic,children's cough/cold combinations,runny nose
triaminic,children's cough/cold combinations,sneezing
triaminic,children's cough/cold combinations,itchy nose or throat
triaminic,children's cough/cold combinations,itchy
triaminic,children's cough/cold combinations, watery eyes'
triaminic,children's cough/cold combinations, 'runny nose'
triaminic,children's cough/cold combinations, 'sneezing'
triaminic,children's cough/cold combinations, 'itchy nose or throat'
triaminic,children's cough/cold combinations, 'itchy
triaminic,children's cough/cold combinations, watery eyes'
triaminic,children's cough/cold combinations,'temporarily relieves
triaminic,children's cough/cold combinations,sneezing
triaminic,children's cough/cold combinations,itchy nose or throat
triaminic,children's cough/cold combinations,runny nose
triaminic,children's cough/cold combinations,itchy
triaminic,children's cough/cold combinations, watery eyes due to hay fever
triaminic,children's cough/cold combinations,nasal and sinus congestion\xc2\xa0
triaminic,children's cough/cold combinations,cough due to minor throat and bronchial irritation as may occur with a cold'
triaminic,children's cough/cold combinations, 'sneezing'
triaminic,children's cough/cold combinations, 'itchy nose or throat'
triaminic,children's cough/cold combinations, 'runny nose'
triaminic,children's cough/cold combinations, 'itchy
triaminic,children's cough/cold combinations, watery eyes due to hay fever'
triaminic,children's cough/cold combinations, 'nasal and sinus congestion\xc2\xa0'
triaminic,children's cough/cold combinations, 'cough due to minor throat and bronchial irritation as may occur with a cold'
children's dimetapp,children's cough/cold combinations,'temporarily relieves nasal congestion due to the common cold
children's dimetapp,children's cough/cold combinations, hay fever or other upper respiratory allergies'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever (allergic rhinitis):
children's dimetapp,children's cough/cold combinations,runny nose
children's dimetapp,children's cough/cold combinations,sneezing
children's dimetapp,children's cough/cold combinations,itchy
children's dimetapp,children's cough/cold combinations, watery eyes
children's dimetapp,children's cough/cold combinations,itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'runny nose'
children's dimetapp,children's cough/cold combinations, 'sneezing'
children's dimetapp,children's cough/cold combinations, 'itchy
children's dimetapp,children's cough/cold combinations, watery eyes'
children's dimetapp,children's cough/cold combinations, 'itching of the nose or throat'
children's dimetapp,children's cough/cold combinations,'temporarily relieves nasal congestion due to the common cold
children's dimetapp,children's cough/cold combinations, hay fever or other upper respiratory allergies'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever (allergic rhinitis) or other upper respiratory allergies:
children's dimetapp,children's cough/cold combinations,runny nose
children's dimetapp,children's cough/cold combinations,sneezing
children's dimetapp,children's cough/cold combinations,itchy
children's dimetapp,children's cough/cold combinations, watery eyes
children's dimetapp,children's cough/cold combinations,itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'runny nose'
children's dimetapp,children's cough/cold combinations, 'sneezing'
children's dimetapp,children's cough/cold combinations, 'itchy
children's dimetapp,children's cough/cold combinations, watery eyes'
children's dimetapp,children's cough/cold combinations, 'itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'temporarily restores freer breathing through the nose'
children's dimetapp,children's cough/cold combinations,'temporarily relieves cough due to minor throat and bronchial irritation occurring with a cold
children's dimetapp,children's cough/cold combinations, and nasal congestion due to the common cold
children's dimetapp,children's cough/cold combinations, hay fever or other upper respiratory allergies'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever (allergic rhinitis):
children's dimetapp,children's cough/cold combinations,runny nose
children's dimetapp,children's cough/cold combinations,sneezing
children's dimetapp,children's cough/cold combinations,itchy
children's dimetapp,children's cough/cold combinations, watery eyes
children's dimetapp,children's cough/cold combinations,itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'runny nose'
children's dimetapp,children's cough/cold combinations, 'sneezing'
children's dimetapp,children's cough/cold combinations, 'itchy
children's dimetapp,children's cough/cold combinations, watery eyes'
children's dimetapp,children's cough/cold combinations, 'itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'temporarily restores freer breathing through the nose'
children's dimetapp,children's cough/cold combinations,'temporarily relieves these symptoms associated with a cold
children's dimetapp,children's cough/cold combinations, or flu:
children's dimetapp,children's cough/cold combinations,headache
children's dimetapp,children's cough/cold combinations,sore throat
children's dimetapp,children's cough/cold combinations,fever
children's dimetapp,children's cough/cold combinations,minor aches and pains'
children's dimetapp,children's cough/cold combinations, 'headache'
children's dimetapp,children's cough/cold combinations, 'sore throat'
children's dimetapp,children's cough/cold combinations, 'fever'
children's dimetapp,children's cough/cold combinations, 'minor aches and pains'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves nasal congestion
children's dimetapp,children's cough/cold combinations, and cough due to minor throat and bronchial irritation occurring with a cold'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
children's dimetapp,children's cough/cold combinations,sneezing
children's dimetapp,children's cough/cold combinations,itching of the nose or throat
children's dimetapp,children's cough/cold combinations,itchy
children's dimetapp,children's cough/cold combinations, watery eyes
children's dimetapp,children's cough/cold combinations,runny nose'
children's dimetapp,children's cough/cold combinations, 'sneezing'
children's dimetapp,children's cough/cold combinations, 'itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'itchy
children's dimetapp,children's cough/cold combinations, watery eyes'
children's dimetapp,children's cough/cold combinations, 'runny nose'
children's dimetapp,children's cough/cold combinations, 'temporarily restores freer breathing through the nos'
children's dimetapp,children's cough/cold combinations,'temporarily relieves cough due to minor throat and bronchial irritation as may occur with a cold'
children's dimetapp,children's cough/cold combinations, 'temporarily relieves these symptoms due to hay fever or other upper respiratory allergies:
children's dimetapp,children's cough/cold combinations,runny nose
children's dimetapp,children's cough/cold combinations,sneezing
children's dimetapp,children's cough/cold combinations,itchy
children's dimetapp,children's cough/cold combinations, watery eyes
children's dimetapp,children's cough/cold combinations,itching of the nose or throat'
children's dimetapp,children's cough/cold combinations, 'runny nose'
children's dimetapp,children's cough/cold combinations, 'sneezing'
children's dimetapp,children's cough/cold combinations, 'itchy
children's dimetapp,children's cough/cold combinations, watery eyes'
children's dimetapp,children's cough/cold combinations, 'itching of the nose or throat'
children's dimetapp,children's cough/cold combinations,'temporarily relieves these symptoms occurring with a cold
